idcre,system_name,cre,crd,time,result,instance_type
29217,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoStarzStar<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",54,0,<InstanceType-Method>
29225,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getCircleCuts<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",58,0,<InstanceType-Method>
29306,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoAnimation<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",70,0,<InstanceType-Method>
29344,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getButtonImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",81,0,<InstanceType-Method>
29355,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getButtonKartei<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",87,0,<InstanceType-Method>
29388,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoEntity<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",25,0,<InstanceType-Method>
29390,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoAnimation<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",25,0,<InstanceType-Method>
29462,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoStarzFire<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
29476,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoStarzGoal<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",31,0,<InstanceType-Method>
29527,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getButtonImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",83,0,<InstanceType-Method>
29533,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getButtonWithImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",28,0,<InstanceType-Method>
30161,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#float<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",25,0,<InstanceType-Class>
30174,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#int<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",8,0,<InstanceType-Class>
30175,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#double<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",8,0,<InstanceType-Class>
30177,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#void<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",14,0,<InstanceType-Class>
30183,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#long<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",10,0,<InstanceType-Class>
30184,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoStarzConstants<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",33,0,<InstanceType-Class>
30190,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#boolean<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",10,0,<InstanceType-Class>
30196,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#char<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",10,0,<InstanceType-Class>
30208,ApoStarz,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoConstants<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",5,0,<InstanceType-Class>
30408,TutorVolley,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#void<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",12,0,<InstanceType-Class>
30409,TutorVolley,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#boolean<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",11,0,<InstanceType-Class>
30410,TutorVolley,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#double<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",24,0,<InstanceType-Class>
30412,TutorVolley,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#int<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",9,0,<InstanceType-Class>
30417,TutorVolley,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-TutorVolleyAI<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",11,0,<InstanceType-Class>
30472,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoEntity<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods.size() <= 20,contextType=<InstanceType-Class>]]","CR2 (Large Class) - A class has many methods",52,0,<InstanceType-Class>
30475,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoClockPanel<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods.size() <= 20,contextType=<InstanceType-Class>]]","CR2 (Large Class) - A class has many methods",8,0,<InstanceType-Class>
30600,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-render<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.statements.size() <= 20,contextType=<InstanceType-Method>]]","CR3 (Long Methods) - A method contains too many lines of code.",10,0,<InstanceType-Method>
30743,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-init<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.statements.size() <= 20,contextType=<InstanceType-Method>]]","CR3 (Long Methods) - A method contains too many lines of code.",9,0,<InstanceType-Method>
30813,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-loadLevel<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.statements.size() <= 20,contextType=<InstanceType-Method>]]","CR3 (Long Methods) - A method contains too many lines of code.",433,0,<InstanceType-Method>
30823,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoClockEntityBall<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",41,0,<InstanceType-Method>
30861,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",41,0,<InstanceType-Method>
30879,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",54,0,<InstanceType-Method>
30941,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoClockString<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",72,0,<InstanceType-Method>
30982,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawBackgroundCircle<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",42,0,<InstanceType-Method>
31003,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoEntity<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",33,0,<InstanceType-Method>
31009,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",46,0,<InstanceType-Method>
31045,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
31050,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawString<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",74,0,<InstanceType-Method>
31052,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoLevelChooserButton<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",56,0,<InstanceType-Method>
31055,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",41,0,<InstanceType-Method>
31066,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",53,0,<InstanceType-Method>
31069,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-onPointerDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",38,0,<InstanceType-Method>
31080,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoButton<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",58,0,<InstanceType-Method>
31095,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",43,0,<InstanceType-Method>
31103,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoClockEntityClock<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",45,0,<InstanceType-Method>
31106,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",47,0,<InstanceType-Method>
31137,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawString<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",35,0,<InstanceType-Method>
31147,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-touchedDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",32,0,<InstanceType-Method>
31533,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-ApoClockLevel<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",26,0,<InstanceType-Class>
31540,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#int<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",9,0,<InstanceType-Class>
31544,ApoClock,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-primitive#boolean<InstanceType-Class>,type=ConsistencyRuleType{WS2}[rule=self.methods->exists(m | not m.name.contains('get') and not m.name.contains('set')),contextType=<InstanceType-Class>]]","CR6 (Data Class) - A class contains only crude methods",9,0,<InstanceType-Class>
